,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
0,ANTM,89320.0,-11678.0,-13,678,1,1,MFII_14,LAYER_1,Fraksi_4
1,ANTM,96345.0,-31078.0,-32,7078,9,9,BB_MAVG_20,LAYER_1,Fraksi_4
2,ANTM,101865.0,-29664.0,-29,4664,6,6,CCI_20,LAYER_1,Fraksi_4
3,ANTM,99356.0,-17147.0,-17,3147,4,4,SO_14,LAYER_1,Fraksi_4
4,TLKM,0.0,0.0,0,0,0,0,MFII_14,LAYER_1,Fraksi_4
5,TLKM,379360.0,-7489.0,-1,57929,18,17,BB_MAVG_20,LAYER_1,Fraksi_4
6,TLKM,379360.0,34754.0,9,53675,17,16,CCI_20,LAYER_1,Fraksi_4
7,TLKM,379360.0,46076.0,12,34328,11,10,SO_14,LAYER_1,Fraksi_4
8,BMRI,654849.0,49397.0,7,5603,1,1,MFII_14,LAYER_1,Fraksi_5
9,BMRI,720083.0,-68292.0,-9,78292,13,13,BB_MAVG_20,LAYER_1,Fraksi_5
10,BMRI,720083.0,23741.0,3,78759,13,13,CCI_20,LAYER_1,Fraksi_5
11,BMRI,750191.0,-44982.0,-5,29982,5,5,SO_14,LAYER_1,Fraksi_5
12,BBNI,878150.0,-91784.0,-10,6784,1,1,MFII_14,LAYER_1,Fraksi_5
13,BBNI,905749.0,-220530.0,-24,75530,11,11,BB_MAVG_20,LAYER_1,Fraksi_5
14,BBNI,903240.0,-226723.0,-25,74223,11,11,CCI_20,LAYER_1,Fraksi_5
15,BBNI,900731.0,-201394.0,-22,33894,5,5,SO_14,LAYER_1,Fraksi_5
16,ADRO,126453.0,-8029.0,-6,2029,2,2,MFII_14,LAYER_1,Fraksi_4
17,ADRO,139500.0,1843.0,1,14157,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
18,ADRO,134482.0,14240.0,10,10760,10,10,CCI_20,LAYER_1,Fraksi_4
19,ADRO,138496.0,22876.0,16,8624,8,8,SO_14,LAYER_1,Fraksi_4
20,SIDO,40337.1640625,10893.977172851562,27,975,3,2,MFII_14,LAYER_1,Fraksi_3
21,SIDO,40835.37683105469,2827.075927734375,6,9310,22,21,BB_MAVG_20,LAYER_1,Fraksi_3
22,SIDO,40835.37683105469,7517.4027099609375,18,5136,12,12,CCI_20,LAYER_1,Fraksi_3
23,SIDO,40586.27197265625,13510.990844726562,33,2864,7,7,SO_14,LAYER_1,Fraksi_3
24,TBIG,86108.0,-19416.0,-22,1055,2,1,MFII_14,LAYER_1,Fraksi_4
25,TBIG,92531.0,-13441.0,-14,10441,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
26,TBIG,92531.0,-14810.0,-16,6910,9,9,CCI_20,LAYER_1,Fraksi_4
27,TBIG,92732.0,-11271.0,-12,5271,7,7,SO_14,LAYER_1,Fraksi_4
56,EXCL,327173.0,0.0,0,1173,1,0,MFII_14,LAYER_1,Fraksi_4
57,EXCL,213766.0,155514.0,72,60742,24,23,BB_MAVG_20,LAYER_1,Fraksi_4
58,EXCL,213766.0,72935.0,34,41285,17,16,CCI_20,LAYER_1,Fraksi_4
59,EXCL,213766.0,148088.0,69,12100,6,5,SO_14,LAYER_1,Fraksi_4
60,ICBP,1043744.0,-75717.0,-7,8217,1,1,MFII_14,LAYER_1,Fraksi_5
61,ICBP,1056289.0,-214163.0,-20,153258,18,17,BB_MAVG_20,LAYER_1,Fraksi_5
62,ICBP,1048762.0,44160.0,4,119899,14,13,CCI_20,LAYER_1,Fraksi_5
63,ICBP,1048762.0,10551.0,1,48472,6,5,SO_14,LAYER_1,Fraksi_5
64,ISAT,267961.0,33733.0,12,3767,2,2,MFII_14,LAYER_1,Fraksi_5
65,ISAT,316134.0,-77462.0,-24,17542,8,7,BB_MAVG_20,LAYER_1,Fraksi_5
66,ISAT,316134.0,-75145.0,-23,17225,8,7,CCI_20,LAYER_1,Fraksi_5
67,ISAT,316134.0,-101615.0,-32,12162,6,5,SO_14,LAYER_1,Fraksi_5
68,SCMA,35025.0,-2713.0,-7,513,2,2,MFII_14,LAYER_1,Fraksi_2
69,SCMA,38237.0,-9318.0,-24,2518,10,10,BB_MAVG_20,LAYER_1,Fraksi_2
70,SCMA,38237.0,-5509.0,-14,2109,9,9,CCI_20,LAYER_1,Fraksi_2
71,SCMA,37635.0,-447.0,-1,1747,7,7,SO_14,LAYER_1,Fraksi_2
72,TOWR,78280.0,-13081.0,-16,581,1,1,MFII_14,LAYER_1,Fraksi_3
73,TOWR,80789.0,-6301.0,-7,8301,14,14,BB_MAVG_20,LAYER_1,Fraksi_3
74,TOWR,81291.0,-10019.0,-12,8519,14,14,CCI_20,LAYER_1,Fraksi_3
75,TOWR,77277.0,2921.0,3,3579,6,6,SO_14,LAYER_1,Fraksi_3
76,UNVR,899225.0,14553.0,1,10615,2,1,MFII_14,LAYER_1,Fraksi_4
77,UNVR,958939.0,-183000.0,-19,124000,16,16,BB_MAVG_20,LAYER_1,Fraksi_4
78,UNVR,955427.0,-106777.0,-11,114277,15,15,CCI_20,LAYER_1,Fraksi_4
79,UNVR,963456.0,-5505.0,0,60505,8,8,SO_14,LAYER_1,Fraksi_4
88,PTBA,399432.0,-94839.0,-23,3883,2,1,MFII_14,LAYER_1,Fraksi_4
89,PTBA,436566.0,-94131.0,-21,31131,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
90,PTBA,431548.0,-110803.0,-25,28803,12,12,CCI_20,LAYER_1,Fraksi_4
91,PTBA,431548.0,-113254.0,-26,20254,8,8,SO_14,LAYER_1,Fraksi_4
96,KLBF,151543.0,12518.0,8,2482,2,2,MFII_14,LAYER_1,Fraksi_3
97,KLBF,161579.0,-20277.0,-12,12777,10,10,BB_MAVG_20,LAYER_1,Fraksi_3
98,KLBF,160074.0,-15209.0,-9,15209,12,12,CCI_20,LAYER_1,Fraksi_3
99,KLBF,160074.0,-2461.0,-1,9961,8,8,SO_14,LAYER_1,Fraksi_3
104,MEGA,486746.0,161067.0,33,23933,5,5,MFII_14,LAYER_1,Fraksi_5
105,MEGA,484738.0,290214.0,59,81786,17,17,BB_MAVG_20,LAYER_1,Fraksi_5
106,MEGA,484738.0,302424.0,62,67076,14,14,CCI_20,LAYER_1,Fraksi_5
107,MEGA,486746.0,332568.0,68,37432,8,8,SO_14,LAYER_1,Fraksi_5
108,ASII,762736.0,8699.0,1,8785,2,1,MFII_14,LAYER_1,Fraksi_5
109,ASII,840515.0,-146337.0,-17,53837,9,9,BB_MAVG_20,LAYER_1,Fraksi_5
110,ASII,822952.0,-122965.0,-14,62965,11,11,CCI_20,LAYER_1,Fraksi_5
111,ASII,822952.0,-154891.0,-18,34891,6,6,SO_14,LAYER_1,Fraksi_5
112,BBTN,203730.0,10281.0,5,1719,1,1,MFII_14,LAYER_1,Fraksi_3
113,BBTN,265954.0,-16700.0,-6,19977,11,10,BB_MAVG_20,LAYER_1,Fraksi_3
114,BBTN,265954.0,-48935.0,-18,16201,9,8,CCI_20,LAYER_1,Fraksi_3
115,BBTN,265954.0,-27212.0,-10,11212,6,6,SO_14,LAYER_1,Fraksi_3
116,BNGA,103370.0,-1230.0,-1,1730,2,2,MFII_14,LAYER_1,Fraksi_3
