,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
74,TOWR,81291.0,-10019.0,-12,8519,14,14,CCI_20,LAYER_1,Fraksi_3
75,TOWR,77277.0,2921.0,3,3579,6,6,SO_14,LAYER_1,Fraksi_3
76,UNVR,899225.0,14553.0,1,10615,2,1,MFII_14,LAYER_1,Fraksi_4
77,UNVR,958939.0,-183000.0,-19,124000,16,16,BB_MAVG_20,LAYER_1,Fraksi_4
78,UNVR,955427.0,-106777.0,-11,114277,15,15,CCI_20,LAYER_1,Fraksi_4
79,UNVR,963456.0,-5505.0,0,60505,8,8,SO_14,LAYER_1,Fraksi_4
80,BEST,24889.0,2784.0,11,307,2,1,MFII_14,LAYER_3,Fraksi_1
81,BEST,25290.0,-4175.0,-16,2975,13,13,BB_MAVG_20,LAYER_3,Fraksi_1
82,BEST,25290.0,-5424.0,-21,2424,11,11,CCI_20,LAYER_3,Fraksi_1
83,BEST,24086.0,-6298.0,-26,1098,5,5,SO_14,LAYER_3,Fraksi_1
84,DMAS,0.0,0.0,0,0,0,0,MFII_14,LAYER_2,Fraksi_1
85,DMAS,20473.0,8682.0,42,3834,18,17,BB_MAVG_20,LAYER_2,Fraksi_1
86,DMAS,20473.0,6883.0,33,2225,11,10,CCI_20,LAYER_2,Fraksi_1
87,DMAS,22480.0,4910.0,21,1003,5,4,SO_14,LAYER_2,Fraksi_1
88,PTBA,399432.0,-94839.0,-23,3883,2,1,MFII_14,LAYER_1,Fraksi_4
89,PTBA,436566.0,-94131.0,-21,31131,13,13,BB_MAVG_20,LAYER_1,Fraksi_4
90,PTBA,431548.0,-110803.0,-25,28803,12,12,CCI_20,LAYER_1,Fraksi_4
91,PTBA,431548.0,-113254.0,-26,20254,8,8,SO_14,LAYER_1,Fraksi_4
92,DOID,52689.0,-4013.0,-7,1013,3,3,MFII_14,LAYER_2,Fraksi_2
93,DOID,59714.0,-25140.0,-42,4440,12,11,BB_MAVG_20,LAYER_2,Fraksi_2
94,DOID,59714.0,-17383.0,-29,4783,12,12,CCI_20,LAYER_2,Fraksi_2
95,DOID,59212.0,-17894.0,-30,1394,4,4,SO_14,LAYER_2,Fraksi_2
96,KLBF,151543.0,12518.0,8,2482,2,2,MFII_14,LAYER_1,Fraksi_3
97,KLBF,161579.0,-20277.0,-12,12777,10,10,BB_MAVG_20,LAYER_1,Fraksi_3
98,KLBF,160074.0,-15209.0,-9,15209,12,12,CCI_20,LAYER_1,Fraksi_3
99,KLBF,160074.0,-2461.0,-1,9961,8,8,SO_14,LAYER_1,Fraksi_3
100,MPMX,80789.0,-11111.0,-13,854,2,1,MFII_14,LAYER_2,Fraksi_3
101,MPMX,91327.0,-18495.0,-20,8732,12,11,BB_MAVG_20,LAYER_2,Fraksi_3
102,MPMX,105879.0,-1805.0,-1,4805,7,7,CCI_20,LAYER_2,Fraksi_3
103,MPMX,90324.0,-35006.0,-38,3258,5,4,SO_14,LAYER_2,Fraksi_3
104,MEGA,486746.0,161067.0,33,23933,5,5,MFII_14,LAYER_1,Fraksi_5
105,MEGA,484738.0,290214.0,59,81786,17,17,BB_MAVG_20,LAYER_1,Fraksi_5
106,MEGA,484738.0,302424.0,62,67076,14,14,CCI_20,LAYER_1,Fraksi_5
107,MEGA,486746.0,332568.0,68,37432,8,8,SO_14,LAYER_1,Fraksi_5
108,ASII,762736.0,8699.0,1,8785,2,1,MFII_14,LAYER_1,Fraksi_5
109,ASII,840515.0,-146337.0,-17,53837,9,9,BB_MAVG_20,LAYER_1,Fraksi_5
110,ASII,822952.0,-122965.0,-14,62965,11,11,CCI_20,LAYER_1,Fraksi_5
111,ASII,822952.0,-154891.0,-18,34891,6,6,SO_14,LAYER_1,Fraksi_5
112,BBTN,203730.0,10281.0,5,1719,1,1,MFII_14,LAYER_1,Fraksi_3
113,BBTN,265954.0,-16700.0,-6,19977,11,10,BB_MAVG_20,LAYER_1,Fraksi_3
114,BBTN,265954.0,-48935.0,-18,16201,9,8,CCI_20,LAYER_1,Fraksi_3
115,BBTN,265954.0,-27212.0,-10,11212,6,6,SO_14,LAYER_1,Fraksi_3
116,BNGA,103370.0,-1230.0,-1,1730,2,2,MFII_14,LAYER_1,Fraksi_3
117,BNGA,108388.0,-17148.0,-15,8648,10,10,BB_MAVG_20,LAYER_1,Fraksi_3
118,BNGA,108388.0,-11276.0,-10,9776,11,11,CCI_20,LAYER_1,Fraksi_3
119,BNGA,107887.0,-4920.0,-4,4420,5,5,SO_14,LAYER_1,Fraksi_3
